Chỉ một.        Just one.
Phải luôn nhớ rằng cách chúng ta đối xử với những người đã làm phật lòng mình và thái độ mình biểu lộ khi phạm tội có thể ảnh hưởng đến cách Đức Giê-hô-va cư xử với chúng ta.        We should constantly bear in mind that the way we treat those who may have offended us and the attitude we display when we sin can affect the way Jehovah deals with us.
Khi nào nhiệt độ dao động trong khoảng 10 độ thì báo cho tôi biết        Let me know when we have a temperature differential of ten degrees.
Nhiệt độ màu (K        Color Temperature (K
Bạn thấy không, người Ấn Độ cũng có một con sông ngăn cách giữa cõi dương và cõi âm.        You see, the Indians also had a river that separates the land of the living from the land of the dead.
Câu 1 đến 11 của sách Châm ngôn chương 14 trong Kinh Thánh cho thấy là nếu chúng ta để sự khôn ngoan hướng dẫn lời nói và hành động, thì ngay trong hiện tại chúng ta có thể đươc hưng thạnh và yên ổn trong một mức độ nào đó.        Verses 1 to 11 of Proverbs chapter 14 in the Bible book of Proverbs show that by letting wisdom guide our speech and actions, we can enjoy a measure of prosperity and stability even now.
Xin lỗi, sát thủ, nhưng cậu có muốn đi chơi với tốc độ nhanh hơn một chút không?        Sorry, killer, but you might want to hang out with someone a little more your speed.
Và do đó, vùng nước xung quanh trở nên nóng hơn, đẩy nhanh tốc độ tan băng.        And so, as the surrounding water gets warmer, it speeds up the melting of the ice.
Vì vậy theo một cách âm - dương, im lặng cần độ ồn và độ ồn cần sự im lặng để cho bất kỳ cái nào trong chúng có tác dụng.        So in a yin-yang way, silence needs loudness and loudness needs silence for either of them to have any effect.
“CON NGƯỜI thời hiện đại đã hết trân trọng trái đất vì tham lam đeo đuổi tiện nghi, tốc độ và lợi nhuận”.        “MODERN MAN has lost respect for the earth in his greed for comfort, speed and commercial gain.”
Chế độ nô lệ hiện đại ngày nay theo thống kê của Bộ có khoảng 800 ngàn người - cao gấp 10 lần - bị đưa lậu giữa các nước trên thế giới        Now, modern slavery: according to State Department rough statistics, there are about 800, 000 -- 10 times the number -- that are trafficked across international borders.
Nó cũng giúp đaớ ứng nhu cầu sử dụng năng lượng của Việt Nam khi nền kinh tế tăng trưởng với tốc độ hơn 7%/năm trong suốt những năm qua.        It also meets the rising energy demands of a country whose economy has been growing at more than 7% annually over the past several years.
Trong thực tế, bởi vì tốc độ chậm, không giống như một cuộc đuổi bắt.        In fact, because of the slow pace, it didn't look like a chase.
□ Thái độ của các giáo hoàng trái ngược thế nào với thái độ của Phi-e-rơ và của một thiên sứ?        □ How does the attitude of popes contrast with that of Peter and an angel?
Vậy đó chính là một kiểu đổi mới vô hình xuất phát từ Ấn Độ.        So that's the first kind of invisible innovation coming out of India.
Họ khám phá rằng gián chạy mỗi giây một mét và thậm chí ở tốc độ này nó có thể đổi hướng 25 lần mỗi giây.        Over the last five years, aid agency funds have decreased by 40 percent.
Trên thực tế, đối với những người sẽ quản lý ấn bản ở cấp độ chuyên môn, họ sẽ không thiết lập quyền truy cập bằng Tài khoản Gmail cá nhân.        In fact, for people who will be managing an edition in a professional capacity, we recommend that they do not set up access with a personal Gmail Account.
Xe tôi đo là 96 độ đấy.        Ninety six, according to my car.
Nó như bị tê cóng mức độ thứ ba.        It's like third-degree frostbite.
Nhưng chúng tôi thiết kế các bài tập trên máy tính ở đó chúng tôi có thể đo lường, độ chính xác đến từng mili giây, về mức độ nhanh mà họ có thể chuyển từ nhiệm vụ này sang nhiệm vụ khác.        But we design tasks on the computer where we can measure, to millisecond accuracy, how good they are at switching from one task to another.
Độ chênh lệch khoảng 18cm.        That's a difference of seven inches.
Tôi đã đến với nền giáo dục hợm hĩnh dành riêng cho người giàu, đắt đỏ ở Ấn Độ, và điều đó làm tôi khó chịu.        I went to a very elitist, snobbish, expensive education in India, and that almost destroyed me.
● Sự biến thiên của độ sáng: Đây là một sự kiện lý thú khác về ngôi sao này của thái dương hệ.        ● Variation in brightness: Here lies another interesting fact about the star of our solar system.
Chúng tôi mất toàn bộ mạng lưới điện bởi một trận bão tuyết khi nhiệt độ xuống đến, trong sự chết chốc của mùa đông ở Quebec, âm 20 đến âm 30 độ.        We lost our entire electrical grid because of an ice storm when the temperatures were, in the dead of winter in Quebec, minus 20 to minus 30.
Để xem xét mức độ hạn chế của các phương thức thanh toán, hãy xem các phương thức thanh toán được chấp nhận.        To review payment method restrictions, see accepted payment methods.
Những người có quyền hành đặc biệt nên giữ thái độ tôn trọng anh em, không bao giờ ‘làm chủ cả bầy’ (1 Phi 5:3, BDM).        Those with authority especially should maintain a respectful view of their brothers —never “lording it over . . . the flock.”
Ông giám đốc viện mồ côi cũng biểu lộ cùng thái độ và vì lý do nào đó, ông không tham dự các nghi lễ tôn giáo.        The director of the orphanage displayed the same attitude, but he inexplicably refrained from participating in religious services.
Khi quên mình vì người khác, không những chúng ta giúp họ mà còn cảm thấy hạnh phúc và mãn nguyện ở mức độ nào đó, khiến gánh nặng của chúng ta dễ chịu đựng hơn.—Công-vụ 20:35.        When we give of ourselves to others, not only do we help them but we also enjoy a measure of happiness and satisfaction that make our own burdens more bearable. —Acts 20:35.
Sau đó, làm thế nào chúng ta phát triển thái độ cần thiết để được là một giảng viên thành công?        How, then, do we develop the attitude necessary to be a successful teacher?
Mày thắng độ lớn hả?        Looks like you won some money, eh?
Cái bên phải, tôi lấy độ hỗn độn cao hơn.        To the right, I took a higher roughness.
Nô lệ ở đây có giá từ 3000 - 8000 USD ở Bắc Mỹ, nhưng tôi sẽ dẫn bạn đến vài nơi như Ấn Độ hay Nepal nơi loài người có thể bị chiếm hữu chỉ với giá 5 hoặc 10 USD.        Slaves cost between 3, 000 to 8, 000 dollars in North America, but I could take you places in India or Nepal where human beings can be acquired for five or 10 dollars.
Đây là một không gian rất lớn chứa đựng mọi từ ngữ mà khoảng cách giữa hai từ khác nhau bất kỳ trong đó cũng thể hiện được mức độ giống nhau giữa chúng.        This is a huge space that contains all words in such a way that the distance between any two of them is indicative of how closely related they are.
Động lực tiến độ rất quyền lực, có thể dùng trong thế giới thực.        These progression dynamics are powerful and can be used in the real world.
Lý thuyết toán và giải toán tốc độ.        Theory and speed math.
Bởi vì mấy cậu nhóc đó có thái độ xấu.        Because boys have bad attitude.
Sau đó tôi nghĩ về một vấn đề khác những người Ấn Độ ngày nay ngày càng thoải mái hơn khái niệm toàn cầu hóa.        And then I think the other point is that Indians today are far more comfortable with globalization.
Nếu các bạn nhớ lại những năm đầu của thế kỷ trước, đã có một trường hợp cá biệt, rất nhiều cuộc tranh cãi và thái độ tồi tệ giữa những người tin vào Mendel, và những người tin vào Darwin.        If you look back at the early years of the last century, there was a stand-off, a lot of bickering and bad feeling between the believers in Mendel, and the believers in Darwin.
Chúng ta biết rằng nhiều phụ nữ vẫn đánh giá độ hấp dẫn của một người đàn ông bằng mức độ thành công của anh ta trong công việc.        We know that lots of women still judge the attractiveness of a man based in large part on how successful he is in his career.
Cha tôi đến từ ngôi làng nhỏ nằm ngoài Amritsar, Ấn Độ.        My dad left a small village outside of Amritsar, India.
Ứng dụng có thể phù hợp với độ tuổi này nếu các ứng dụng đó:        Apps may be suitable for this age if they:
Khi cô ta kiểm được mức độ phân phối của mỗi chữ thứ năm thì lúc đó dấu tay mật mã sẽ lộ ra        When she checks the frequency distribution of every fifth letter, the fingerprint will reveal itself.
Chị khó chịu với cái thái độ dân chơi đó rồi.        I'm getting tired of this little minstrel act.
Mẹ nó nói: “Đó là một thái độ tốt.”        “That’s a good attitude,” Mom said.
Số tầng càng cao, mức độ nguy hiểm càng cao.        The higher the number, the higher the danger level.
– Đang lên đến tốc độ tối đa của chúng ta.        We're approaching our maximum airspeed.
Sau cái cảm giác lạnh đột ngột, nhiệt độ bên trong miệng hòa với hương vị của cá, nó chuyển động bên trong miệng và tỏa ra bên ngoài.        After the sudden cold feeling, the temperature inside the mouth mixes with the tasty fish, it is stirred inside the mouth and spread outwards.
Thái độ này bảo vệ chúng ta khỏi khuynh hướng ích kỷ, ghen tị hoặc oán giận, là những cảm xúc làm người khác xa lánh mình và cướp đi niềm vui trong đời sống.        That, in turn, protects us from feelings of entitlement, envy, and resentment, which would alienate people from us and rob us of joy in life.
Tuy nhiên, trên một mức nhất định (gọi là ngưỡng) tùy thuộc vào thời gian phơi nhiễm, phơi nhiễm tần số vô tuyến cùng hiện tượng tăng nhiệt độ đi kèm có thể gây ảnh hưởng nghiêm trọng đến sức khỏe, chẳng hạn như say nóng và tổn thương tế bào (bỏng).        However, above a certain level (referred to as the threshold) depending on the duration of exposure, RF exposure and the accompanying rise in temperature can provoke serious health effects, such as heatstroke and tissue damage (burns).
Và Nike biết làm cách nào để đo được tốc độ và khoảng cách của bạn từ bộ cảm biến đó.        And Nike knows how to get your pace and distance from just that sensor.
Với thái độ chỉ lấy những gì cần thiết là những gì mà mọi người có trên mạng lưới vào những ngày này, và thật ra, đó không phải là tất cả mọi người trong mạng lưới, nhưng nó thật ra là cách thức để tạo nên những nghi thức của mạng Internet.        That attitude of only taking what you need was really what everybody had on the network in those days, and in fact, it wasn't just the people on the network, but it was actually kind of built into the protocols of the Internet itself.
Ở tốc độ 30 khung hình/giây, tần suất đó là mỗi 60 khung hình.        At 30fps, that is every 60 frames.
Video HDR thể hiện độ tương phản cao hơn và có nhiều màu sắc hơn so với video kỹ thuật số thông thường.        HDR videos show higher contrast and more colours than standard digital video.
Những người dân đã được thôi thúc xuống phố và nói lên tiếng nói của mình, họ muốn xóa bỏ chế độ.        People who were inspired to go down to the streets and to raise their voices, they tried to kill.
Không sử dụng hoặc sạc điện thoại khi nhiệt độ môi trường xung quanh dưới 0°C (32°F) hoặc trên 35°C (95°F).        Don't use or charge your phone at ambient temperatures lower than 0°C or higher than 35°C.
Chúng ta trình bày thông điệp với thái độ nào, và tại sao?        With what attitude do we present our message, and why?
Tôi thường nghĩ rằng quyển sách thì lúc nào cũng hay hơn, nhưng, mặc dù nói vậy, sự thật là hiện nay Bollywood đang mang diện mạo Ấn Độ và văn hóa Ấn đến khắp nơi trên thế giới, không chỉ trong cộng đồng người Ấn tại Mỹ và Anh, mà còn trên màn ảnh ở Ả Rập, châu Phi, ở Senegal và Syria.        I usually tend to think that the book is usually better, but, having said that, the fact is that Bollywood is now taking a certain aspect of Indian- ness and Indian culture around the globe, not just in the Indian diaspora in the U. S. and the U. K., but to the screens of Arabs and Africans, of Senegalese and Syrians.
Vì thái độ lúc trước.        About before.
là độ dốc, b là các y- đánh chặn, nơi không dòng giao với trục y - những gì giá trị y có khi x là 0?        line intersect the y- axis -- what value does y take on when x is 0?
Ở Ấn Độ một người mẹ theo đạo Ấn đầy lo âu nói: “Ước muốn của tôi chỉ là có ảnh hưởng lớn đến con cái tôi hơn là giới truyền thông hay nhóm bạn bè.”        In India a concerned Hindu mother said, “All I want is to be a bigger influence on my children than the media and the peer group.”
* Dạy con cái mình đi vào những con đường ngay thật và tiết độ, MôSiA 4:14–15.        * Teach children to walk in truth and soberness, Mosiah 4:14–15.
9. a) Xin hãy tương phản con đường đổ máu của các tôn-giáo tự xưng theo đấng Christ với thái-độ và cách cư-xử của Nhân-chứng Giê-hô-va? b) Hành động của chúng ta phù-hợp với kiểu-mẫu nào?        9. (a) Contrast Christendom’s blood-spilling course with the attitude and conduct of Jehovah’s Witnesses. (b) Our course harmonizes with what pattern?
Nhiệt độ cao hơn nghĩa là các hạt sẽ di chuyển nhanh hơn.        Higher temperature means particles are moving faster.
Ví dụ, tài khoản A có chứa thuộc tính P1 và Chế độ xem V1 và V2:        For example, Account A contains Property P1 and Views V1 and V2:
Chế độ này mang đến trải nghiệm duyệt video tốt hơn và có thể thu hút người xem nhờ việc giúp họ tìm thấy video muốn xem.        They provide a better browsing experience, and can engage viewers by helping them find videos that they want to watch.
Được rồi. Tôi nhắc bạn, phép thử Turing là nơi bạn có một bức tường, bạn đang nói với ai đó phía bên kia tường, và khi bạn không biết liệu đó là người hay động vật -- đó là khi máy tính đạt được trình độ thông minh như con người.        O.K., so let me remind you, a Turing test is where you've got a wall, you're talking to somebody on the other side of the wall, and when you don't know if that thing is human or animal -- that's when computers have reached human intelligence.
Anh sẽ chở hai kiện hàng tuyệt mật đến Tinian với tốc độ cao nhất,. Chỉ dừng ở Trân Châu Cảng tiếp nhiên liệu.        You will carry two pieces of highly classified cargo to Tinian at best speed stopping only at Pearl Harbor to refuel.
Trong thập niên 1950, ở cựu Đông Đức theo chế độ Cộng sản, các Nhân-chứng Giê-hô-va bị bỏ tù vì đạo đã chuyển từng phần nhỏ của Kinh-thánh từ tù nhân này sang tù nhân khác để đọc ban tối, ngay dù họ có thể bị biệt giam trong một thời gian rất lâu.        During the 1950’s, in what was then Communist East Germany, Jehovah’s Witnesses who were imprisoned because of their faith risked prolonged solitary confinement when they handed small portions of the Bible from one prisoner to another to be read at night.
Sở Mật Vụ đã tăng cường mức độ an ninh cho tôi và đã được cảnh báo là không được để anh lại gần tôi.        They've added to my security. Secret Service has been instructed not to let you near me.
Bên cạnh đó hàm lượng can - xi trong chế độ dinh dưỡng cũng có thể ảnh hưởng đến nguy cơ gây ra sỏi thận .        Levels of calcium in the diet may also affect your risk of kidney stones .
Câu châm ngôn cũng dạy chúng ta rằng dù được an ủi khi đến với bạn bè biết cảm thông để được nâng đỡ về mặt cảm xúc, nhưng con người lại bị giới hạn về mức độ mà họ có thể an ủi.        This proverb also teaches that although it is comforting to turn to an empathetic friend for emotional support, humans are limited in the comfort they can offer.
Trên trục tung là độ to của tiếng ồn trung bình xung quanh các đại dương sâu đo bởi tần số.        And on the y-axis is the loudness of average ambient noise in the deep ocean by frequency.
Khi tôi tới chỗ của gia đình Sullivan đã có đụng độ với bọn Miền Bắc.        When I got to the Sullivan place, there had already been a skirmish.
Hiện nay, có hơn 37.000 Nhân Chứng rao giảng ở Ấn Độ, và hơn 108.000 người tham dự Lễ Tưởng Niệm năm trước.        Now there are over 37,000 active Witnesses in India, with over 108,000 attending the Memorial last year.
Có phải là chuyện chỉnh nhiệt độ hôm qua không?        Is this about the temperature setting?
Nhưng qua khoa học, chúng ta vẫn có thể biết được tương đối tốt chuyện gì đang xảy ra ở mức độ phân tử.        But through science, we do have a fairly good idea of what's going on down at the molecular scale.
Nước chủ nhà Ấn Độ trình diễn nền văn hóa cổ xưa của mình.        Host nation India displaying her ancient culture.
Bạn có thấy độ tuổi của người dân trên đường phố Châu Âu?        And can you look at the age of the people on the streets of Europe?
Chuyển sang chế độ nhìn đêm.        Switching to Night View.
Vì vậy sáng hôm sau, khi tôi thức dậy sau khi ngủ không đủ, lo lắng về lỗ hổng trên cửa sổ, nhớ rằng mình phải gọi nhà thầu, nhiệt độ lạnh cóng ngoài trời, và những cuộc gặp sắp tới ở châu Âu, và với tất cả cortisol ở trong não, suy nghĩ của tôi rất mờ mịt, nhưng tôi không biết suy nghĩ của tôi mơ hồ vì đầu óc tôi cũng mơ hồ.        So the next morning, when I woke up on too little sleep, worrying about the hole in the window, and a mental note that I had to call my contractor, and the freezing temperatures, and the meetings I had upcoming in Europe, and, you know, with all the cortisol in my brain, my thinking was cloudy, but I didn't know it was cloudy because my thinking was cloudy.
Tôi đã lặn xuống độ sâu gần 5500 m, tới một khu vực mà tôi đã nghĩ sẽ là vùng bảo tồn nguyên vẹn của đáy biển.        And on my dive, I went down 18,000 feet, to an area that I thought would be pristine wilderness area on the sea floor.
Ta đi từ 1 tới 90 phần trăm tốc độ âm thanh.        We went from one percent to 90 percent of the speed of sound.
* Sự đau đớn của Đấng Mê-si đã lên tới tột độ khi ngài bị đâm, bị hành hạ và bị thương tích—những lời mạnh mẽ này biểu thị một cái chết khốc liệt và đau đớn.        * The Messiah’s suffering culminated in his being pierced, crushed, and wounded —strong words that denote a violent and painful death.
Do đó, lời khuyên tốt là phải đi chậm lại một chút, tốc độ đều đều và tập trung vào những điều thiết yếu khi gặp phải tình thế bất lợi.        Therefore, it is good advice to slow down a little, steady the course, and focus on the essentials when experiencing adverse conditions.
Cuốn sách bìa đỏ này có độ 150 tranh ảnh khiến cho người ta ưa thích ngay.        Its rich red cover and some 150 teaching illustrations make it immediately appealing.
Thiết lập một thái độ hối cải liên tục, hạnh phúc, vui vẻ bằng cách làm cho những điều này thành lối sống do các anh chị em chọn.        Establish an attitude of ongoing, happy, joyful repentance by making it your lifestyle of choice.
Lúc đó đã có 14 nước tuyên chiến trong cuộc đụng độ khốc-liệt chống cự lẫn nhau.        Already by then 14 declarations of war had been made by participants in that terrible conflict against one another.
" Hiệu quả của cơ chế đối phó phụ thuộc nhiều vào khả năng nhận thức của một cá nhân để thay đổi hối tiếc trong cuộc sống của họ hơn là độ tuổi " , Bauer nói .        " The effectiveness of coping mechanisms depended more on an individual 's perceived ability to change their life regret than on their age , " says Bauer .
Kinh Thánh nhắc chúng ta: “Lời vô độ đâm-xoi khác nào gươm; nhưng lưỡi người khôn-ngoan vốn là thuốc hay”.        The Bible reminds us: “There exists the one speaking thoughtlessly as with the stabs of a sword, but the tongue of the wise ones is a healing.”
Không nhiều, ở một mức độ riêng rẽ, nhưng đủ ở mức độ dân cư để thay đổi tỷ lệ bệnh tim trong toàn bộ dân số.        Not by much, as an individual level, but enough at a population level to shift the rates of heart disease in a whole population.
Chúng ta có thể kiểm tra độ an toàn của hóa chất mà chúng ta đang tiếp xúc hàng ngày trong môi trường của chúng ta, như hóa chất trong chất tẩy rửa gia dụng thông thường.        We could test the safety of chemicals that we are exposed to on a daily basis in our environment, such as chemicals in regular household cleaners.
Nhưng rất tiếc cho anh, vì tọa độ không gian chính nó cũng giãn ra        The reality is, it's not, because the space coordinates themselves are spreading out.
Đây là biểu đồ chỉ ra mức độ bầu cử tại Quốc hội giảm mạnh về phía trục trái- phải vì vậy nếu bạn biết ai theo Đảng cộng hòa hoặc Đảng bảo thủ, bạn sẽ biết chính xác cách họ bầu cử về những vấn đề trọng đại.        This is a graph that shows the degree to which voting in Congress falls strictly along the left- right axis, so that if you know how liberal or conservative someone is, you know exactly how they voted on all the major issues.
Không có tình yêu thương như thế thì thánh chức chúng ta có thể dễ dàng suy giảm đến độ trở thành một sự cố gắng tượng trưng mà thôi.        (2 Timothy 4:5) Without such love, our ministry could easily deteriorate into a mere token effort.
Đối với Ấn Độ , hệ số này đã tăng từ 33 lên 37 trong cùng thời kì .        For India , figure rose to 37 from 33 during same period .
(Gióp 38:1-11) Không kiến trúc sư nào của loài người định được độ lớn của trái đất và rồi tạo nên nó.        (Job 38:1-11) No human architect decided how big the earth should be and then helped to form it.
Đây là độ dài của mũi tên màu cam        This is just the length of the orange arrow.
Viêm gan có thể là do uống rượu quá độ hay do tiếp xúc với độc tố.        Hepatitis may result from excessive alcohol consumption or exposure to toxins.
Tiếp tục đẩy nhanh tiến độ cải cách và hoàn thiện môi trường kinh doanh là mấu chốt để đưa nền kinh tế vươn tới quỹ đạo tăng trưởng mới”.        “Stepping up this reform agenda and strengthening the business environment are critical for moving forward.”
Làm thế nào sách đó đã ảnh hưởng Do Thái Giáo đến độ đó?        How has it come to have such an impact on Judaism?
Hơn nữa , những thay đổi về mức độ trầm trọng mụn trứng cá liên quan rất nhiều đến việc bị căng thẳng ngày càng nhiều , người ta cho rằng tình trạng căng thẳng xúc cảm do các yếu tố bên ngoài có thể ảnh hưởng đáng kể đối với mụn trứng cá .        Furthermore , changes in acne severity correlate highly with increasing stress , suggesting that emotional stress from external sources may have a significant influence on acne .
Khi bạn cuộn qua nguồn cấp dữ liệu Trang chủ của mình, video sẽ bắt đầu phát ở chế độ tắt tiếng và phụ đề bật tự động.        As you scroll through your Home feed, videos will begin to play on mute with captions auto-enabled.
Hầu hết các hộ gia đình ở Châu Á và Ấn độ đều dùng quần áo bằng vải cotton.        Most houses in Asia and India have a cotton garment.
Với kích thước, tính nhanh nhẹn và tốc độ nổi bật cũng như thị lực tốt, hươu cao cổ có ít kẻ thù trong vùng hoang dã ngoài sư tử.        With its outstanding size, agility, and speed as well as its superior vision, the giraffe has few enemies in the wild other than lions.
Tôi kêu gọi sự quan tâm của Bộ Tổng tư lệnh đến những thay đổi trong thái độ chiến đấu... của Vassili Zaitsev.        I'm calling to the commandants attention, the recent changes noticed in the attitude towards fighting of soldier, Vassili Zaitsev.
Khi bạn thêm thuộc tính vào tài khoản, Analytics sẽ tạo chế độ xem đầu tiên cho thuộc tính đó.        When you add a property to an account, Analytics creates the first view for that property.
Màu xanh lá cây có nghĩa là học sinh đã đạt đến trình độ thành thạo.        Green means the student's already proficient.
Vào đầu năm 2017, Google Analytics đã bắt đầu cập nhật tính toán cho chỉ số Người dùng và Người dùng đang hoạt động để tính số người dùng hiệu quả hơn với độ chính xác cao và tỷ lệ lỗi thấp (thường nhỏ hơn 2%).        In early 2017, Google Analytics began updating the calculation for the Users and Active Users metrics to more efficiently count users with high accuracy and low error rate (typically less than 2%).
Chọn chế độ xem mà bạn muốn kênh mới xuất hiện.        Choose the view in which you want the new channels to appear.
Đó là câu chuyện về một người tên là Bharat mà sau này người Ấn Độ gọi là Đức Phật Niết Bàn.        He heard of a man called Bharat, after whom India is called Bhārata.
(Ca-thương 3:22, 23) Trong suốt lịch sử, dù lâm vào những hoàn cảnh khó khăn nhất, các tôi tớ Đức Chúa Trời vẫn tìm cách duy trì được một thái độ tích cực, thậm chí vui mừng.—2 Cô-rinh-tô 7:4; 1 Tê-sa-lô-ni-ca 1:6; Gia-cơ 1:2.        (Lamentations 3:22, 23) Throughout history, servants of God in the most difficult circumstances have sought to maintain a positive, even joyful, attitude. —2 Corinthians 7:4; 1 Thessalonians 1:6; James 1:2.
Các chuyên gia về thuật chiến đấu trên không trung hằn có thể thán phục và muốn bắt chước trình độ tiết kiệm và tinh tế của chúng lắm.        They exhibit a degree of economy and sophistication that could be the envy of human aerial warfare strategists.”
Nếu bạn không đi theo dây, bạn sẽ té xuống từ độ cao 5.000 feet (1.524m).        A fall here, if you weren't roped in, would be 5,000 feet down.
« Chế độ in dễ » Nếu chọn, bản in của tài liệu HTML sẽ có chỉ màu đen trắng, và toàn bộ nền có màu sắc sẽ được chuyển đổi sang màu trắng. Việc in sẽ chạy nhanh hơn, và ăn mực hay mực sắc điệu ít hơn. Con nếu không chọn, bản in của tài liệu HTML sẽ hiển thị thiết lập màu sắc của ứng dụng này. Thiết lập có thể xuất vùng màu sắc toàn trang (hoặc mức xám, nếu bạn sử dụng máy in đen trắng). Việc in có thể chạy chậm hơn, và chắc sẽ ăn mực hay mực sắc điệu nhiều hơn        'Printerfriendly mode ' If this checkbox is enabled, the printout of the HTML document will be black and white only, and all colored background will be converted into white. Printout will be faster and use less ink or toner. If this checkbox is disabled, the printout of the HTML document will happen in the original color settings as you see in your application. This may result in areas of full-page color (or grayscale, if you use a black+white printer). Printout will possibly happen slower and will certainly use much more toner or ink
Bạn có thể tiết kiệm pin bằng cách tắt chế độ rung và âm thanh bàn phím của điện thoại.        You can save battery life by turning off your device's keyboard sound and vibration.
Làm thế nào chúng ta có thể tăng mức độ hữu hiệu trong thánh chức?        How might we increase the effectiveness of our ministry?
Nhìn về tương lai, nếu bạn nghĩ chiếc đĩa này đại diện cho tất cả trẻ em mà chúng tôi đã chữa cho đến nay, thì đây chính là độ rộng của vấn đề.        Looking ahead, if you think of this disk as representing all of the children we've treated so far, this is the magnitude of the problem.
Cô ấy thay đổi thái độ. Cô ấy tức giận.        She was freaked, she was angry.
Đây là một cách diễn đạt kiểu toán học về mức độ hạnh phúc mà hai bạn có thể có nếu kết đôi với nhau dựa trên những thông tin mà bạn cung cấp cho chúng tôi.        It's a mathematical expression of how happy you'd be with each other, based on what we know.
Donegan, tôi sẽ báo anh tọa độ mục tiêu.        Donaghan, I'll get you the coordinates for the target.
1 Chắc bạn đã biết, có nhiều người Ấn Độ Giáo sống ở nhiều nước khác nhau, kể cả nước này.        1 As you may know, there are many Hindus living in various lands, including this country.
Trong từng mức độ nghiêm trọng, các sự cố được xếp hạng theo số lượng mặt hàng bị ảnh hưởng.        Within each severity level, issues are ranked by the number of affected items.
Khi con bạn sử dụng YouTube Kids bằng Tài khoản Google của con, bạn có thể sử dụng ứng dụng Family Link trên thiết bị của mình để thể thay đổi cài đặt cấp độ nội dung của con.        When your child uses YouTube Kids with their Google Account, you will be able to change their content level setting in the Family Link app on your device.
Hãy nhớ rằng mức độ ưu tiên chiến dịch sẽ chỉ quan trọng khi bạn có nhiều Chiến dịch mua sắm quảng cáo cùng một sản phẩm.        Remember campaign priority is only important if you have multiple Shopping campaigns that promote the same product.
Tăng mức độ an ninh ở Hive lên mức cao nhất.        Raise the security level at the Hive to maximum.
Thái độ thế nào?        What's moral like?
Và lý do tôi được vinh dự đứng đây để nói hôm nay tại Ấn độ là bởi vì Ấn độ có một sự khác biệt đau lòng của một đất nước là trung tâm thế giới về chấn thương sọ não.        And the reason I'm so honored to be here to talk today in India is because India has the sad distinction of being the head injury capital of the world.
Nên David và tôi quyết định tìm ra, thông qua những nghiên cứu tốt nhất chúng tôi thu thập được, làm sao để một em gái nhỏ đặt tay lên máy tính. để đạt được trình độ thoái mái và dễ dàng với công nghệ mà những em trai có được vì chơi trò chơi điện tử.        So David and I decided to go find out, through the best research we could muster, what it would take to get a little girl to put her hands on a computer, to achieve the level of comfort and ease with the technology that little boys have because they play video games.
Quan trọng hơn, nhờ có trình độ học vấn, tín đồ Đấng Christ có khả năng đọc và hiểu Kinh Thánh tốt hơn, biết phân tích các vấn đề để đi đến kết luận khôn ngoan, và dạy lẽ thật của Kinh Thánh một cách rõ ràng, đầy sức thuyết phục.        Even more important, a well-educated Christian is better able to read the Bible with understanding, reason on problems and come to sound conclusions, and teach Bible truths in a clear and persuasive way.
Độ tuổi nghỉ hưu?        Retirement age?
Alexander đã được hỏi khi ông ấy đang ở Ấn Độ, bởi một thầy lớn,        Alexander was asked while he was in India, by a great master,
Trước tiên, bạn phải chạy với tốc độ 8 km trong một giây.        First, you have to be going eight kilometers a second.
Đất của Ấn Độ.        Indian soil.
Chính phủ các nước trên thế giới dường như đang bỏ ngỏ nó nên có thể mở đường cho một cuộc tấn công máy tính được tính toán rất kỹ và có thể nâng lên thành mức độ hạt nhân một cách nhanh chóng .        The governments around the world are leaving it which opens the possibility that a well-coordinated cyberwar could quickly elevate to nuclear levels .
Tuyệt vời đến khó tin, đặc biệt là cho Ấn Độ.        I mean, this is an incredibly attractive idea, especially for India.
Giảm xuống từ 35 độ C còn 15 độ C, và thoát khỏi nó hoàn toàn ổn.        It goes down to 15 degrees centigrade from 35, and comes out of this perfectly fine.
Chúng ta hãy tưởng tượng mashrabiya, một kiến trúc Ả Rập cổ xưa, và tạo một khung hình với từng khẩu độ được thiết kế đặc biệt để định hình ánh sáng và nhiệt đi qua nó.        Here we've reimagined the mashrabiya, an archetype of ancient Arabic architecture, and created a screen where every aperture is uniquely sized to shape the form of light and heat moving through it.
Là các môn đồ tiết độ ôn hòa, chúng ta sống theo phúc âm theo một cách cân bằng và kiên định.        As temperate disciples, we live the gospel in a balanced and steady way.
Bạn cần phải tạo bộ lọc tương tự cho mỗi chế độ xem mà bạn muốn bao gồm dữ liệu Google Ads và đảm bảo rằng bạn áp dụng từng bộ lọc cho chế độ xem chính xác.        You need to create a similar filter for each view in which you want to include Google Ads data, and make sure that you apply each filter to the correct view.
Giờ chúng ta sẽ đổi sang một chế độ khác, chế độ này làm nó xem những khối hộp như mặt đất và quyết định sẽ bước lên hay bước xuống để vượt qua.        Now we're going to change it into a different mode, where it's just going to treat the blocks like terrain and decide whether to step up or down as it goes.
◯ Thái độ        ◯ Curfew
Vì vậy, chúng ta đang tạo nên một thứ gọi là Tiêu chuẩn Thực thi Sinh thái thứ sẽ nâng các đô thị lên một cấp độ cao hơn.        So we're creating something called Ecological Performance Standards that hold cities to this higher bar.
